Experiment ID	luminose_hf_goNogo
Animal ID	LUMI-0013
Researcher	Test
Directory path	


Number	Start Time	End Time	Time From Start	Channel	Annotation
271	03/25/26 18:03:19.432	03/25/26 18:03:19.432	111.9168	EEG1	TTL 3: Fall
272	03/25/26 18:03:19.432	03/25/26 18:03:19.432	111.9168	EEG2	TTL 3: Fall
273	03/25/26 18:03:19.432	03/25/26 18:03:19.432	111.9168	EMG	TTL 3: Fall
274	03/25/26 18:03:20.432	03/25/26 18:03:20.432	112.9170	EEG1	TTL 3: Rise
275	03/25/26 18:03:20.432	03/25/26 18:03:20.432	112.9170	EEG2	TTL 3: Rise
276	03/25/26 18:03:20.432	03/25/26 18:03:20.432	112.9170	EMG	TTL 3: Rise
277	03/25/26 18:03:21.435	03/25/26 18:03:21.435	113.9197	EEG1	TTL 3: Fall
278	03/25/26 18:03:21.435	03/25/26 18:03:21.435	113.9197	EEG2	TTL 3: Fall
279	03/25/26 18:03:21.435	03/25/26 18:03:21.435	113.9197	EMG	TTL 3: Fall
280	03/25/26 18:03:21.565	03/25/26 18:03:21.565	114.0501	EEG1	TTL 3: Rise
281	03/25/26 18:03:21.565	03/25/26 18:03:21.565	114.0501	EEG2	TTL 3: Rise
282	03/25/26 18:03:21.565	03/25/26 18:03:21.565	114.0501	EMG	TTL 3: Rise
283	03/25/26 18:03:21.603	03/25/26 18:03:21.603	114.0877	EEG1	TTL 3: Fall
284	03/25/26 18:03:21.603	03/25/26 18:03:21.603	114.0877	EEG2	TTL 3: Fall
285	03/25/26 18:03:21.603	03/25/26 18:03:21.603	114.0877	EMG	TTL 3: Fall
286	03/25/26 18:03:23.007	03/25/26 18:03:23.007	115.4914	EEG1	TTL 3: Rise
287	03/25/26 18:03:23.007	03/25/26 18:03:23.007	115.4914	EEG2	TTL 3: Rise
288	03/25/26 18:03:23.007	03/25/26 18:03:23.007	115.4914	EMG	TTL 3: Rise
289	03/25/26 18:03:24.006	03/25/26 18:03:24.006	116.4905	EEG1	TTL 3: Fall
290	03/25/26 18:03:24.006	03/25/26 18:03:24.006	116.4905	EEG2	TTL 3: Fall
291	03/25/26 18:03:24.006	03/25/26 18:03:24.006	116.4905	EMG	TTL 3: Fall
292	03/25/26 18:03:25.007	03/25/26 18:03:25.007	117.4921	EEG1	TTL 3: Rise
293	03/25/26 18:03:25.007	03/25/26 18:03:25.007	117.4921	EEG2	TTL 3: Rise
294	03/25/26 18:03:25.007	03/25/26 18:03:25.007	117.4921	EMG	TTL 3: Rise
295	03/25/26 18:03:26.009	03/25/26 18:03:26.009	118.4936	EEG1	TTL 3: Fall
296	03/25/26 18:03:26.009	03/25/26 18:03:26.009	118.4936	EEG2	TTL 3: Fall
297	03/25/26 18:03:26.009	03/25/26 18:03:26.009	118.4936	EMG	TTL 3: Fall
298	03/25/26 18:03:26.034	03/25/26 18:03:26.034	118.5186	EEG1	TTL 3: Rise
299	03/25/26 18:03:26.034	03/25/26 18:03:26.034	118.5186	EEG2	TTL 3: Rise
300	03/25/26 18:03:26.034	03/25/26 18:03:26.034	118.5186	EMG	TTL 3: Rise
301	03/25/26 18:03:26.071	03/25/26 18:03:26.071	118.5562	EEG1	TTL 3: Fall
302	03/25/26 18:03:26.071	03/25/26 18:03:26.071	118.5562	EEG2	TTL 3: Fall
303	03/25/26 18:03:26.071	03/25/26 18:03:26.071	118.5562	EMG	TTL 3: Fall
304	03/25/26 18:03:27.757	03/25/26 18:03:27.757	120.2418	EEG1	TTL 3: Rise
305	03/25/26 18:03:27.757	03/25/26 18:03:27.757	120.2418	EEG2	TTL 3: Rise
306	03/25/26 18:03:27.757	03/25/26 18:03:27.757	120.2418	EMG	TTL 3: Rise
307	03/25/26 18:03:28.757	03/25/26 18:03:28.757	121.2415	EEG1	TTL 3: Fall
308	03/25/26 18:03:28.757	03/25/26 18:03:28.757	121.2415	EEG2	TTL 3: Fall
309	03/25/26 18:03:28.757	03/25/26 18:03:28.757	121.2415	EMG	TTL 3: Fall
310	03/25/26 18:03:29.759	03/25/26 18:03:29.759	122.2436	EEG1	TTL 3: Rise
311	03/25/26 18:03:29.759	03/25/26 18:03:29.759	122.2436	EEG2	TTL 3: Rise
312	03/25/26 18:03:29.759	03/25/26 18:03:29.759	122.2436	EMG	TTL 3: Rise
313	03/25/26 18:03:30.761	03/25/26 18:03:30.761	123.2458	EEG1	TTL 3: Fall
314	03/25/26 18:03:30.761	03/25/26 18:03:30.761	123.2458	EEG2	TTL 3: Fall
315	03/25/26 18:03:30.761	03/25/26 18:03:30.761	123.2458	EMG	TTL 3: Fall
316	03/25/26 18:03:30.836	03/25/26 18:03:30.836	123.3210	EEG1	TTL 3: Rise
317	03/25/26 18:03:30.836	03/25/26 18:03:30.836	123.3210	EEG2	TTL 3: Rise
318	03/25/26 18:03:30.836	03/25/26 18:03:30.836	123.3210	EMG	TTL 3: Rise
319	03/25/26 18:03:31.839	03/25/26 18:03:31.839	124.3234	EEG1	TTL 3: Fall
320	03/25/26 18:03:31.839	03/25/26 18:03:31.839	124.3234	EEG2	TTL 3: Fall
321	03/25/26 18:03:31.839	03/25/26 18:03:31.839	124.3234	EMG	TTL 3: Fall
322	03/25/26 18:03:36.838	03/25/26 18:03:36.838	129.3233	EEG1	TTL 3: Rise
323	03/25/26 18:03:36.838	03/25/26 18:03:36.838	129.3233	EEG2	TTL 3: Rise
324	03/25/26 18:03:36.838	03/25/26 18:03:36.838	129.3233	EMG	TTL 3: Rise
325	03/25/26 18:03:37.841	03/25/26 18:03:37.841	130.3257	EEG1	TTL 3: Fall
326	03/25/26 18:03:37.841	03/25/26 18:03:37.841	130.3257	EEG2	TTL 3: Fall
327	03/25/26 18:03:37.841	03/25/26 18:03:37.841	130.3257	EMG	TTL 3: Fall
328	03/25/26 18:03:38.843	03/25/26 18:03:38.843	131.3282	EEG1	TTL 3: Rise
329	03/25/26 18:03:38.843	03/25/26 18:03:38.843	131.3282	EEG2	TTL 3: Rise
330	03/25/26 18:03:38.843	03/25/26 18:03:38.843	131.3282	EMG	TTL 3: Rise
331	03/25/26 18:03:39.845	03/25/26 18:03:39.845	132.3298	EEG1	TTL 3: Fall
332	03/25/26 18:03:39.845	03/25/26 18:03:39.845	132.3298	EEG2	TTL 3: Fall
333	03/25/26 18:03:39.845	03/25/26 18:03:39.845	132.3298	EMG	TTL 3: Fall
334	03/25/26 18:03:42.842	03/25/26 18:03:42.842	135.3268	EEG1	TTL 3: Rise
335	03/25/26 18:03:42.842	03/25/26 18:03:42.842	135.3268	EEG2	TTL 3: Rise
336	03/25/26 18:03:42.842	03/25/26 18:03:42.842	135.3268	EMG	TTL 3: Rise
337	03/25/26 18:03:43.841	03/25/26 18:03:43.841	136.3261	EEG1	TTL 3: Fall
338	03/25/26 18:03:43.841	03/25/26 18:03:43.841	136.3261	EEG2	TTL 3: Fall
339	03/25/26 18:03:43.841	03/25/26 18:03:43.841	136.3261	EMG	TTL 3: Fall
340	03/25/26 18:03:44.843	03/25/26 18:03:44.843	137.3281	EEG1	TTL 3: Rise
341	03/25/26 18:03:44.843	03/25/26 18:03:44.843	137.3281	EEG2	TTL 3: Rise
342	03/25/26 18:03:44.843	03/25/26 18:03:44.843	137.3281	EMG	TTL 3: Rise
343	03/25/26 18:03:45.845	03/25/26 18:03:45.845	138.3300	EEG1	TTL 3: Fall
344	03/25/26 18:03:45.845	03/25/26 18:03:45.845	138.3300	EEG2	TTL 3: Fall
345	03/25/26 18:03:45.845	03/25/26 18:03:45.845	138.3300	EMG	TTL 3: Fall
346	03/25/26 18:03:45.905	03/25/26 18:03:45.905	138.3901	EEG1	TTL 3: Rise
347	03/25/26 18:03:45.905	03/25/26 18:03:45.905	138.3901	EEG2	TTL 3: Rise
348	03/25/26 18:03:45.905	03/25/26 18:03:45.905	138.3901	EMG	TTL 3: Rise
349	03/25/26 18:03:45.943	03/25/26 18:03:45.943	138.4276	EEG1	TTL 3: Fall
350	03/25/26 18:03:45.943	03/25/26 18:03:45.943	138.4276	EEG2	TTL 3: Fall
351	03/25/26 18:03:45.943	03/25/26 18:03:45.943	138.4276	EMG	TTL 3: Fall
352	03/25/26 18:03:47.478	03/25/26 18:03:47.478	139.9633	EEG1	TTL 3: Rise
353	03/25/26 18:03:47.478	03/25/26 18:03:47.478	139.9633	EEG2	TTL 3: Rise
354	03/25/26 18:03:47.478	03/25/26 18:03:47.478	139.9633	EMG	TTL 3: Rise
355	03/25/26 18:03:48.478	03/25/26 18:03:48.478	140.9630	EEG1	TTL 3: Fall
356	03/25/26 18:03:48.478	03/25/26 18:03:48.478	140.9630	EEG2	TTL 3: Fall
357	03/25/26 18:03:48.478	03/25/26 18:03:48.478	140.9630	EMG	TTL 3: Fall
358	03/25/26 18:03:49.480	03/25/26 18:03:49.480	141.9653	EEG1	TTL 3: Rise
359	03/25/26 18:03:49.480	03/25/26 18:03:49.480	141.9653	EEG2	TTL 3: Rise
360	03/25/26 18:03:49.480	03/25/26 18:03:49.480	141.9653	EMG	TTL 3: Rise
361	03/25/26 18:03:50.483	03/25/26 18:03:50.483	142.9676	EEG1	TTL 3: Fall
362	03/25/26 18:03:50.483	03/25/26 18:03:50.483	142.9676	EEG2	TTL 3: Fall
363	03/25/26 18:03:50.483	03/25/26 18:03:50.483	142.9676	EMG	TTL 3: Fall
364	03/25/26 18:03:53.485	03/25/26 18:03:53.485	145.9702	EEG1	TTL 3: Rise
365	03/25/26 18:03:53.485	03/25/26 18:03:53.485	145.9702	EEG2	TTL 3: Rise
366	03/25/26 18:03:53.485	03/25/26 18:03:53.485	145.9702	EMG	TTL 3: Rise
367	03/25/26 18:03:54.485	03/25/26 18:03:54.485	146.9703	EEG1	TTL 3: Fall
368	03/25/26 18:03:54.485	03/25/26 18:03:54.485	146.9703	EEG2	TTL 3: Fall
369	03/25/26 18:03:54.485	03/25/26 18:03:54.485	146.9703	EMG	TTL 3: Fall
370	03/25/26 18:03:55.488	03/25/26 18:03:55.488	147.9725	EEG1	TTL 3: Rise
371	03/25/26 18:03:55.488	03/25/26 18:03:55.488	147.9725	EEG2	TTL 3: Rise
372	03/25/26 18:03:55.488	03/25/26 18:03:55.488	147.9725	EMG	TTL 3: Rise
373	03/25/26 18:03:56.489	03/25/26 18:03:56.489	148.9744	EEG1	TTL 3: Fall
374	03/25/26 18:03:56.489	03/25/26 18:03:56.489	148.9744	EEG2	TTL 3: Fall
375	03/25/26 18:03:56.489	03/25/26 18:03:56.489	148.9744	EMG	TTL 3: Fall
376	03/25/26 18:03:59.488	03/25/26 18:03:59.488	151.9726	EEG1	TTL 3: Rise
377	03/25/26 18:03:59.488	03/25/26 18:03:59.488	151.9726	EEG2	TTL 3: Rise
378	03/25/26 18:03:59.488	03/25/26 18:03:59.488	151.9726	EMG	TTL 3: Rise
379	03/25/26 18:04:00.487	03/25/26 18:04:00.487	152.9722	EEG1	TTL 3: Fall
380	03/25/26 18:04:00.487	03/25/26 18:04:00.487	152.9722	EEG2	TTL 3: Fall
381	03/25/26 18:04:00.487	03/25/26 18:04:00.487	152.9722	EMG	TTL 3: Fall
382	03/25/26 18:04:01.490	03/25/26 18:04:01.490	153.9744	EEG1	TTL 3: Rise
383	03/25/26 18:04:01.490	03/25/26 18:04:01.490	153.9744	EEG2	TTL 3: Rise
384	03/25/26 18:04:01.490	03/25/26 18:04:01.490	153.9744	EMG	TTL 3: Rise
385	03/25/26 18:04:02.492	03/25/26 18:04:02.492	154.9766	EEG1	TTL 3: Fall
386	03/25/26 18:04:02.492	03/25/26 18:04:02.492	154.9766	EEG2	TTL 3: Fall
387	03/25/26 18:04:02.492	03/25/26 18:04:02.492	154.9766	EMG	TTL 3: Fall
388	03/25/26 18:04:05.494	03/25/26 18:04:05.494	157.9785	EEG1	TTL 3: Rise
389	03/25/26 18:04:05.494	03/25/26 18:04:05.494	157.9785	EEG2	TTL 3: Rise
390	03/25/26 18:04:05.494	03/25/26 18:04:05.494	157.9785	EMG	TTL 3: Rise
391	03/25/26 18:04:06.493	03/25/26 18:04:06.493	158.9783	EEG1	TTL 3: Fall
392	03/25/26 18:04:06.493	03/25/26 18:04:06.493	158.9783	EEG2	TTL 3: Fall
393	03/25/26 18:04:06.493	03/25/26 18:04:06.493	158.9783	EMG	TTL 3: Fall
394	03/25/26 18:04:07.495	03/25/26 18:04:07.495	159.9802	EEG1	TTL 3: Rise
395	03/25/26 18:04:07.495	03/25/26 18:04:07.495	159.9802	EEG2	TTL 3: Rise
396	03/25/26 18:04:07.495	03/25/26 18:04:07.495	159.9802	EMG	TTL 3: Rise
397	03/25/26 18:04:08.497	03/25/26 18:04:08.497	160.9816	EEG1	TTL 3: Fall
398	03/25/26 18:04:08.497	03/25/26 18:04:08.497	160.9816	EEG2	TTL 3: Fall
399	03/25/26 18:04:08.497	03/25/26 18:04:08.497	160.9816	EMG	TTL 3: Fall
400	03/25/26 18:04:08.554	03/25/26 18:04:08.554	161.0392	EEG1	TTL 3: Rise
401	03/25/26 18:04:08.554	03/25/26 18:04:08.554	161.0392	EEG2	TTL 3: Rise
402	03/25/26 18:04:08.554	03/25/26 18:04:08.554	161.0392	EMG	TTL 3: Rise
403	03/25/26 18:04:08.592	03/25/26 18:04:08.592	161.0768	EEG1	TTL 3: Fall
404	03/25/26 18:04:08.592	03/25/26 18:04:08.592	161.0768	EEG2	TTL 3: Fall
405	03/25/26 18:04:08.592	03/25/26 18:04:08.592	161.0768	EMG	TTL 3: Fall
406	03/25/26 18:04:10.342	03/25/26 18:04:10.342	162.8268	EEG1	TTL 3: Rise
407	03/25/26 18:04:10.342	03/25/26 18:04:10.342	162.8268	EEG2	TTL 3: Rise
408	03/25/26 18:04:10.342	03/25/26 18:04:10.342	162.8268	EMG	TTL 3: Rise
409	03/25/26 18:04:11.341	03/25/26 18:04:11.341	163.8261	EEG1	TTL 3: Fall
410	03/25/26 18:04:11.341	03/25/26 18:04:11.341	163.8261	EEG2	TTL 3: Fall
411	03/25/26 18:04:11.341	03/25/26 18:04:11.341	163.8261	EMG	TTL 3: Fall
412	03/25/26 18:04:12.344	03/25/26 18:04:12.344	164.8285	EEG1	TTL 3: Rise
413	03/25/26 18:04:12.344	03/25/26 18:04:12.344	164.8285	EEG2	TTL 3: Rise
414	03/25/26 18:04:12.344	03/25/26 18:04:12.344	164.8285	EMG	TTL 3: Rise
415	03/25/26 18:04:13.346	03/25/26 18:04:13.346	165.8310	EEG1	TTL 3: Fall
416	03/25/26 18:04:13.346	03/25/26 18:04:13.346	165.8310	EEG2	TTL 3: Fall
417	03/25/26 18:04:13.346	03/25/26 18:04:13.346	165.8310	EMG	TTL 3: Fall
418	03/25/26 18:04:13.509	03/25/26 18:04:13.509	165.9939	EEG1	TTL 3: Rise
419	03/25/26 18:04:13.509	03/25/26 18:04:13.509	165.9939	EEG2	TTL 3: Rise
420	03/25/26 18:04:13.509	03/25/26 18:04:13.509	165.9939	EMG	TTL 3: Rise
421	03/25/26 18:04:13.547	03/25/26 18:04:13.547	166.0314	EEG1	TTL 3: Fall
422	03/25/26 18:04:13.547	03/25/26 18:04:13.547	166.0314	EEG2	TTL 3: Fall
423	03/25/26 18:04:13.547	03/25/26 18:04:13.547	166.0314	EMG	TTL 3: Fall
424	03/25/26 18:04:14.895	03/25/26 18:04:14.895	167.3797	EEG1	TTL 3: Rise
425	03/25/26 18:04:14.895	03/25/26 18:04:14.895	167.3797	EEG2	TTL 3: Rise
426	03/25/26 18:04:14.895	03/25/26 18:04:14.895	167.3797	EMG	TTL 3: Rise
427	03/25/26 18:04:15.894	03/25/26 18:04:15.894	168.3789	EEG1	TTL 3: Fall
428	03/25/26 18:04:15.894	03/25/26 18:04:15.894	168.3789	EEG2	TTL 3: Fall
429	03/25/26 18:04:15.894	03/25/26 18:04:15.894	168.3789	EMG	TTL 3: Fall
430	03/25/26 18:04:16.895	03/25/26 18:04:16.895	169.3804	EEG1	TTL 3: Rise
431	03/25/26 18:04:16.895	03/25/26 18:04:16.895	169.3804	EEG2	TTL 3: Rise
432	03/25/26 18:04:16.895	03/25/26 18:04:16.895	169.3804	EMG	TTL 3: Rise
433	03/25/26 18:04:17.897	03/25/26 18:04:17.897	170.3819	EEG1	TTL 3: Fall
434	03/25/26 18:04:17.897	03/25/26 18:04:17.897	170.3819	EEG2	TTL 3: Fall
435	03/25/26 18:04:17.897	03/25/26 18:04:17.897	170.3819	EMG	TTL 3: Fall
436	03/25/26 18:04:20.895	03/25/26 18:04:20.895	173.3796	EEG1	TTL 3: Rise
437	03/25/26 18:04:20.895	03/25/26 18:04:20.895	173.3796	EEG2	TTL 3: Rise
438	03/25/26 18:04:20.895	03/25/26 18:04:20.895	173.3796	EMG	TTL 3: Rise
439	03/25/26 18:04:21.897	03/25/26 18:04:21.897	174.3815	EEG1	TTL 3: Fall
440	03/25/26 18:04:21.897	03/25/26 18:04:21.897	174.3815	EEG2	TTL 3: Fall
441	03/25/26 18:04:21.897	03/25/26 18:04:21.897	174.3815	EMG	TTL 3: Fall
442	03/25/26 18:04:22.899	03/25/26 18:04:22.899	175.3834	EEG1	TTL 3: Rise
443	03/25/26 18:04:22.899	03/25/26 18:04:22.899	175.3834	EEG2	TTL 3: Rise
444	03/25/26 18:04:22.899	03/25/26 18:04:22.899	175.3834	EMG	TTL 3: Rise
445	03/25/26 18:04:23.901	03/25/26 18:04:23.901	176.3860	EEG1	TTL 3: Fall
446	03/25/26 18:04:23.901	03/25/26 18:04:23.901	176.3860	EEG2	TTL 3: Fall
447	03/25/26 18:04:23.901	03/25/26 18:04:23.901	176.3860	EMG	TTL 3: Fall
448	03/25/26 18:04:26.901	03/25/26 18:04:26.901	179.3862	EEG1	TTL 3: Rise
449	03/25/26 18:04:26.901	03/25/26 18:04:26.901	179.3862	EEG2	TTL 3: Rise
450	03/25/26 18:04:26.901	03/25/26 18:04:26.901	179.3862	EMG	TTL 3: Rise
451	03/25/26 18:04:27.901	03/25/26 18:04:27.901	180.3858	EEG1	TTL 3: Fall
452	03/25/26 18:04:27.901	03/25/26 18:04:27.901	180.3858	EEG2	TTL 3: Fall
453	03/25/26 18:04:27.901	03/25/26 18:04:27.901	180.3858	EMG	TTL 3: Fall
454	03/25/26 18:04:28.903	03/25/26 18:04:28.903	181.3878	EEG1	TTL 3: Rise
455	03/25/26 18:04:28.903	03/25/26 18:04:28.903	181.3878	EEG2	TTL 3: Rise
456	03/25/26 18:04:28.903	03/25/26 18:04:28.903	181.3878	EMG	TTL 3: Rise
457	03/25/26 18:04:29.905	03/25/26 18:04:29.905	182.3899	EEG1	TTL 3: Fall
458	03/25/26 18:04:29.905	03/25/26 18:04:29.905	182.3899	EEG2	TTL 3: Fall
459	03/25/26 18:04:29.905	03/25/26 18:04:29.905	182.3899	EMG	TTL 3: Fall
460	03/25/26 18:04:29.975	03/25/26 18:04:29.975	182.4600	EEG1	TTL 3: Rise
461	03/25/26 18:04:29.975	03/25/26 18:04:29.975	182.4600	EEG2	TTL 3: Rise
462	03/25/26 18:04:29.975	03/25/26 18:04:29.975	182.4600	EMG	TTL 3: Rise
463	03/25/26 18:04:30.013	03/25/26 18:04:30.013	182.4976	EEG1	TTL 3: Fall
464	03/25/26 18:04:30.013	03/25/26 18:04:30.013	182.4976	EEG2	TTL 3: Fall
465	03/25/26 18:04:30.013	03/25/26 18:04:30.013	182.4976	EMG	TTL 3: Fall
466	03/25/26 18:04:31.736	03/25/26 18:04:31.736	184.2211	EEG1	TTL 3: Rise
467	03/25/26 18:04:31.736	03/25/26 18:04:31.736	184.2211	EEG2	TTL 3: Rise
468	03/25/26 18:04:31.736	03/25/26 18:04:31.736	184.2211	EMG	TTL 3: Rise
469	03/25/26 18:04:32.736	03/25/26 18:04:32.736	185.2205	EEG1	TTL 3: Fall
470	03/25/26 18:04:32.736	03/25/26 18:04:32.736	185.2205	EEG2	TTL 3: Fall
471	03/25/26 18:04:32.736	03/25/26 18:04:32.736	185.2205	EMG	TTL 3: Fall
472	03/25/26 18:04:33.738	03/25/26 18:04:33.738	186.2225	EEG1	TTL 3: Rise
473	03/25/26 18:04:33.738	03/25/26 18:04:33.738	186.2225	EEG2	TTL 3: Rise
474	03/25/26 18:04:33.738	03/25/26 18:04:33.738	186.2225	EMG	TTL 3: Rise
475	03/25/26 18:04:34.740	03/25/26 18:04:34.740	187.2244	EEG1	TTL 3: Fall
476	03/25/26 18:04:34.740	03/25/26 18:04:34.740	187.2244	EEG2	TTL 3: Fall
477	03/25/26 18:04:34.740	03/25/26 18:04:34.740	187.2244	EMG	TTL 3: Fall
478	03/25/26 18:04:34.847	03/25/26 18:04:34.847	187.3322	EEG1	TTL 3: Rise
479	03/25/26 18:04:34.847	03/25/26 18:04:34.847	187.3322	EEG2	TTL 3: Rise
480	03/25/26 18:04:34.847	03/25/26 18:04:34.847	187.3322	EMG	TTL 3: Rise
481	03/25/26 18:04:34.885	03/25/26 18:04:34.885	187.3697	EEG1	TTL 3: Fall
482	03/25/26 18:04:34.885	03/25/26 18:04:34.885	187.3697	EEG2	TTL 3: Fall
483	03/25/26 18:04:34.885	03/25/26 18:04:34.885	187.3697	EMG	TTL 3: Fall
484	03/25/26 18:04:36.564	03/25/26 18:04:36.564	189.0489	EEG1	TTL 3: Rise
485	03/25/26 18:04:36.564	03/25/26 18:04:36.564	189.0489	EEG2	TTL 3: Rise
486	03/25/26 18:04:36.564	03/25/26 18:04:36.564	189.0489	EMG	TTL 3: Rise
487	03/25/26 18:04:37.564	03/25/26 18:04:37.564	190.0490	EEG1	TTL 3: Fall
488	03/25/26 18:04:37.564	03/25/26 18:04:37.564	190.0490	EEG2	TTL 3: Fall
489	03/25/26 18:04:37.564	03/25/26 18:04:37.564	190.0490	EMG	TTL 3: Fall
490	03/25/26 18:04:38.567	03/25/26 18:04:38.567	191.0515	EEG1	TTL 3: Rise
491	03/25/26 18:04:38.567	03/25/26 18:04:38.567	191.0515	EEG2	TTL 3: Rise
492	03/25/26 18:04:38.567	03/25/26 18:04:38.567	191.0515	EMG	TTL 3: Rise
493	03/25/26 18:04:39.569	03/25/26 18:04:39.569	192.0536	EEG1	TTL 3: Fall
494	03/25/26 18:04:39.569	03/25/26 18:04:39.569	192.0536	EEG2	TTL 3: Fall
495	03/25/26 18:04:39.569	03/25/26 18:04:39.569	192.0536	EMG	TTL 3: Fall
496	03/25/26 18:04:39.674	03/25/26 18:04:39.674	192.1588	EEG1	TTL 3: Rise
497	03/25/26 18:04:39.674	03/25/26 18:04:39.674	192.1588	EEG2	TTL 3: Rise
498	03/25/26 18:04:39.674	03/25/26 18:04:39.674	192.1588	EMG	TTL 3: Rise
499	03/25/26 18:04:39.711	03/25/26 18:04:39.711	192.1963	EEG1	TTL 3: Fall
500	03/25/26 18:04:39.711	03/25/26 18:04:39.711	192.1963	EEG2	TTL 3: Fall
501	03/25/26 18:04:39.711	03/25/26 18:04:39.711	192.1963	EMG	TTL 3: Fall
502	03/25/26 18:04:41.269	03/25/26 18:04:41.269	193.7540	EEG1	TTL 3: Rise
503	03/25/26 18:04:41.269	03/25/26 18:04:41.269	193.7540	EEG2	TTL 3: Rise
504	03/25/26 18:04:41.269	03/25/26 18:04:41.269	193.7540	EMG	TTL 3: Rise
505	03/25/26 18:04:42.271	03/25/26 18:04:42.271	194.7557	EEG1	TTL 3: Fall
506	03/25/26 18:04:42.271	03/25/26 18:04:42.271	194.7557	EEG2	TTL 3: Fall
507	03/25/26 18:04:42.271	03/25/26 18:04:42.271	194.7557	EMG	TTL 3: Fall
508	03/25/26 18:04:43.273	03/25/26 18:04:43.273	195.7576	EEG1	TTL 3: Rise
509	03/25/26 18:04:43.273	03/25/26 18:04:43.273	195.7576	EEG2	TTL 3: Rise
510	03/25/26 18:04:43.273	03/25/26 18:04:43.273	195.7576	EMG	TTL 3: Rise
511	03/25/26 18:04:44.275	03/25/26 18:04:44.275	196.7601	EEG1	TTL 3: Fall
512	03/25/26 18:04:44.275	03/25/26 18:04:44.275	196.7601	EEG2	TTL 3: Fall
513	03/25/26 18:04:44.275	03/25/26 18:04:44.275	196.7601	EMG	TTL 3: Fall
514	03/25/26 18:04:44.283	03/25/26 18:04:44.283	196.7676	EEG1	TTL 3: Rise
515	03/25/26 18:04:44.283	03/25/26 18:04:44.283	196.7676	EEG2	TTL 3: Rise
516	03/25/26 18:04:44.283	03/25/26 18:04:44.283	196.7676	EMG	TTL 3: Rise
517	03/25/26 18:04:44.323	03/25/26 18:04:44.323	196.8077	EEG1	TTL 3: Fall
518	03/25/26 18:04:44.323	03/25/26 18:04:44.323	196.8077	EEG2	TTL 3: Fall
519	03/25/26 18:04:44.323	03/25/26 18:04:44.323	196.8077	EMG	TTL 3: Fall
520	03/25/26 18:04:45.654	03/25/26 18:04:45.654	198.1386	EEG1	TTL 3: Rise
521	03/25/26 18:04:45.654	03/25/26 18:04:45.654	198.1386	EEG2	TTL 3: Rise
522	03/25/26 18:04:45.654	03/25/26 18:04:45.654	198.1386	EMG	TTL 3: Rise
523	03/25/26 18:04:46.654	03/25/26 18:04:46.654	199.1386	EEG1	TTL 3: Fall
524	03/25/26 18:04:46.654	03/25/26 18:04:46.654	199.1386	EEG2	TTL 3: Fall
525	03/25/26 18:04:46.654	03/25/26 18:04:46.654	199.1386	EMG	TTL 3: Fall
526	03/25/26 18:04:47.656	03/25/26 18:04:47.656	200.1410	EEG1	TTL 3: Rise
527	03/25/26 18:04:47.656	03/25/26 18:04:47.656	200.1410	EEG2	TTL 3: Rise
528	03/25/26 18:04:47.656	03/25/26 18:04:47.656	200.1410	EMG	TTL 3: Rise
529	03/25/26 18:04:48.659	03/25/26 18:04:48.659	201.1434	EEG1	TTL 3: Fall
530	03/25/26 18:04:48.659	03/25/26 18:04:48.659	201.1434	EEG2	TTL 3: Fall
531	03/25/26 18:04:48.659	03/25/26 18:04:48.659	201.1434	EMG	TTL 3: Fall
532	03/25/26 18:04:51.660	03/25/26 18:04:51.660	204.1453	EEG1	TTL 3: Rise
533	03/25/26 18:04:51.660	03/25/26 18:04:51.660	204.1453	EEG2	TTL 3: Rise
534	03/25/26 18:04:51.660	03/25/26 18:04:51.660	204.1453	EMG	TTL 3: Rise
535	03/25/26 18:04:52.660	03/25/26 18:04:52.660	205.1446	EEG1	TTL 3: Fall
536	03/25/26 18:04:52.660	03/25/26 18:04:52.660	205.1446	EEG2	TTL 3: Fall
537	03/25/26 18:04:52.660	03/25/26 18:04:52.660	205.1446	EMG	TTL 3: Fall
538	03/25/26 18:04:53.662	03/25/26 18:04:53.662	206.1465	EEG1	TTL 3: Rise
539	03/25/26 18:04:53.662	03/25/26 18:04:53.662	206.1465	EEG2	TTL 3: Rise
540	03/25/26 18:04:53.662	03/25/26 18:04:53.662	206.1465	EMG	TTL 3: Rise
541	03/25/26 18:04:54.663	03/25/26 18:04:54.663	207.1483	EEG1	TTL 3: Fall
542	03/25/26 18:04:54.663	03/25/26 18:04:54.663	207.1483	EEG2	TTL 3: Fall
543	03/25/26 18:04:54.663	03/25/26 18:04:54.663	207.1483	EMG	TTL 3: Fall
544	03/25/26 18:04:57.660	03/25/26 18:04:57.660	210.1453	EEG1	TTL 3: Rise
545	03/25/26 18:04:57.660	03/25/26 18:04:57.660	210.1453	EEG2	TTL 3: Rise
546	03/25/26 18:04:57.660	03/25/26 18:04:57.660	210.1453	EMG	TTL 3: Rise
547	03/25/26 18:04:58.659	03/25/26 18:04:58.659	211.1442	EEG1	TTL 3: Fall
548	03/25/26 18:04:58.659	03/25/26 18:04:58.659	211.1442	EEG2	TTL 3: Fall
549	03/25/26 18:04:58.659	03/25/26 18:04:58.659	211.1442	EMG	TTL 3: Fall
550	03/25/26 18:04:59.661	03/25/26 18:04:59.661	212.1462	EEG1	TTL 3: Rise
